date	phos_tot	phos_storm	solids_tot	solids_storm
4/19/1990	0.21	0.2	0.01	0.01
4/20/1990	0.26	0.2	0.05	0.01
4/21/1990	0.22	0.2	0.01	0.01
4/22/1990	0.22	0.2	0.01	0.01
4/23/1990	0.2	0.2	0.01	0.01
4/24/1990	0.2	0.2	0.01	0.01
4/25/1990	0.21	0.2	0.01	0.01
4/26/1990	0.31	0.2	0.01	0.01
4/27/1990	0.32	0.25	0.03	0.01
4/28/1990	0.32	0.25	0.06	0.01
4/29/1990	0.25	0.25	0.04	0.01
4/30/1990	0.21	0.18	0.02	0.01
5/1/1990	0.19	0.18	0.01	0.01
5/2/1990	0.18	0.18	0.01	0.01
5/3/1990	0.18	0.18	0.02	0.01
5/4/1990	0.23	0.18	0.02	0.01
5/5/1990	0.2	0.18	0.01	0.01
5/6/1990	0.2	0.19	0.01	0.01
5/7/1990	0.19	0.19	0.01	0.01
5/8/1990	0.19	0.19	0.01	0.01
5/9/1990	1.24	0.68	0.04	0.01
5/10/1990	3.44	0.68	0.34	0.01
5/11/1990	0.68	0.68	0.06	0.01
5/12/1990	0.29	0.22	0.01	0.01
5/13/1990	0.24	0.22	0.01	0.01
5/14/1990	0.22	0.22	0.01	0.01
5/15/1990	0.22	0.22	0.01	0.01
5/16/1990	0.46	0.22	0.04	0.01
5/17/1990	0.25	0.22	0.01	0.01
5/18/1990	0.22	0.22	0.01	0.01
5/19/1990	1.83	0.22	0.18	0.01
5/20/1990	1.83	0.22	0.18	0.01
5/21/1990	0.39	0.29	0.01	0.01
5/22/1990	0.29	0.29	0.01	0.01
5/23/1990	0.29	0.29	0.01	0
5/24/1990	0.28	0.26	0.01	0
5/25/1990	0.28	0.26	0	0
5/26/1990	0.26	0.26	0	0
5/27/1990	0.23	0.18	0	0
5/28/1990	0.2	0.18	0	0
5/29/1990	0.18	0.18	0	0
5/30/1990	0.15	0.14	0	0
5/31/1990	0.14	0.14	0	0
6/1/1990	0.14	0.14	0	0
6/2/1990	136.33	0.42	34.59	0
6/3/1990	4.59	0.42	0.67	0
