storm_num,num_days,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_2day,ap_3day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,julian,sinJulian,cosJulian,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,logptotmax,logptottot,logptotavg,logpstormmax,logpstormtot,logpstormavg,logstotmax,logstottot,logstotavg,logsstormmax,logsstormtot,logsstormavg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
100,5,1,1.636,0.456,0.384,0.332,0.286,0.218,2.997,23.92,0.068,0,0,0,54,26,40,2.72,0,0,P,,,1,,306,-0.849817092,0.527077709,11,1992,46.65,64.96,12.99,43.36,52.23,10.45,5.64,7.13,1.43,5.34,6.02,1.2,1.668944734,1.812712867,1.113943352,1.637189422,1.718003168,1.019531685,0.752048448,0.853698212,0.158362492,0.728353782,0.780317312,0.08278537,18,45.5,9.1,14.8,26.3,5.26,0,1.64
101,4,1,0.322,0.204,0.15,0.152,0.116,0.092,0.205,15.92,0.02,0,0.004,0.044,51,29,42,0.44,0,0,P,,,1,,313,-0.780295851,0.625410573,11,1992,2.02,6.96,1.74,0.85,1.06,0.27,0.19,0.59,0.15,0.08,0.09,0.02,0.307496038,0.843232778,0.243038049,-0.065501549,0.029383778,-0.552841969,-0.698970004,-0.22184875,-0.795880017,-1.045757491,-1,-1.522878745,4.9,18.3,4.58,0.8,1.1,0.28,0,0.32
102,3,1,0.412,0.12,0.084,0.076,0.066,0.063,0.144,16.83,0.024,0,0.155,0.387,43,24,34,0.33,0,0,P,,,1,,317,-0.735417023,0.677614789,11,1992,5.76,12.95,4.32,3.95,7.18,2.39,0.47,0.94,0.31,0.29,0.5,0.17,0.761175813,1.112605002,0.636487896,0.597695186,0.85672889,0.380211242,-0.318758763,-0.022276395,-0.494850022,-0.522878745,-0.292429824,-0.744727495,6.9,18.7,6.23,2.3,4.9,1.63,0,0.41
104,5,1,0.356,0.12,0.12,0.112,0.1,0.086,0.193,12.42,0.029,0,0.243,0.86,41,18,33,0.37,0,0,P,,,1,6.67,330,-0.566701756,0.823923006,11,1992,31.26,70.23,14.05,19.5,28.77,5.75,1.81,3.9,0.78,1.1,1.45,0.29,1.495127881,1.846584503,1.147985321,1.290257269,1.45909079,0.760422483,0.260071388,0.592176757,-0.102372909,0.045322979,0.164352856,-0.522878745,19,57.4,11.48,8,11.4,2.28,0,0.36
105,3,1,0.2,0.12,0.06,0.04,0.04,0.03,0.049,13.25,0.015,0,0,0,38,21,32,0.39,3.5,2.5,P,S,M,2,9.54,344,-0.353676122,0.935367949,12,1992,2.05,5.84,1.95,0.37,0.52,0.17,0.13,0.36,0.12,0.02,0.02,0.01,0.31386722,0.767155866,0.292256071,-0.420216403,-0.27572413,-0.744727495,-0.853871964,-0.431798276,-0.886056648,-1.522878745,-1.522878745,-1.698970004,5.6,15.9,5.3,0.8,1.1,0.37,0.24,0.44
106,3,1,1.018,0.216,0.168,0.156,0.138,0.128,0.797,23.67,0.043,0,0,0.11,45,28,37,1.04,0,0,P,,,1,27.5,350,-0.255353295,0.966847814,12,1992,111.35,227.46,75.82,99.92,202.92,67.64,16.17,32.24,10.75,16.06,30.77,10.26,2.046729222,2.356924128,1.879841056,1.999695887,2.307346255,1.830267801,1.208978517,1.508529719,1.031812271,1.206015877,1.488268615,1.011570444,50,99,33,34,62,20.67,0,1.02
112,5,1,0.593,0.18,0.162,0.152,0.136,0.12,0.458,13.92,0.043,0,0,0,41,11,30,0.76,0.3,2,P,S,M,2,36.25,21,0.353676122,0.935367949,1,1993,6.23,23.56,4.71,3.54,6.62,1.32,0.3,1.18,0.24,0.15,0.34,0.07,0.79518459,1.372359583,0.673941999,0.550228353,0.821513528,0.123851641,-0.508638306,0.075546961,-0.602059991,-0.795880017,-0.455931956,-1.096910013,9,35.2,7.04,5,10.4,2.08,0.73,1.32
124,5,1,0.308,0.12,0.078,0.06,0.054,0.05,0.083,18.17,0.017,0,0.006,0.006,42,30,36,0.51,0,0,P,,,1,,81,0.984473817,0.17553149,3,1993,88.87,235.62,47.12,46.2,108.88,21.78,7.3,18.63,3.73,4.27,9.94,1.99,1.948804046,2.372230583,1.67329744,1.664735969,2.036987998,1.33825723,0.863917377,1.270445908,0.572871602,0.631443769,0.997823081,0.301029996,46,181,36.2,31,56,11.2,0,0.31
127,4,1,1.13,0.216,0.216,0.2,0.192,0.178,1.276,15.92,0.071,0.159,0.159,0.159,55,32,44,1.19,0,0,P,,,1,,97,0.995105311,-0.098820139,4,1993,228.23,312.99,78.25,214.78,252.85,63.21,40.04,47.86,11.96,39.16,43.68,10.92,2.358391759,2.495544338,1.893539844,2.332014058,2.402880134,1.800854492,1.60260252,1.680063427,1.07809415,1.592953572,1.640382045,1.038620162,96,200,50,74,110,27.5,0,1.13
128,3,1,0.47,0.216,0.156,0.14,0.132,0.112,0.337,15,0.031,0,0.506,1.324,44,31,38,0.58,na,0,P,,,1,,101,0.98594815,-0.167051626,4,1993,46.48,81.28,27.09,37.53,46.76,15.59,3.78,6.02,2.01,3.31,3.87,1.29,1.667359546,1.910037124,1.432969291,1.574494268,1.66996737,1.193124598,0.57863921,0.780317312,0.305351369,0.521138084,0.588831726,0.113943352,45,96,32,27,37,12.33,0,0.47
129,2,1,1.473,0.264,0.24,0.232,0.214,0.187,1.822,33,0.045,0.12,0.12,0.59,40,33,36,1.78,0,0,P,,,1,40,105,0.972118197,-0.23449139,4,1993,295.13,411.39,205.7,273.43,367.99,184,61.56,73.92,36.96,59.94,70.67,35.34,2.470028073,2.614264287,2.313255404,2.436862045,2.565847819,2.264841425,1.789369154,1.868820706,1.567849451,1.777789187,1.849296541,1.548389418,109,200,100,75,132,66,0,1.47
131,5,1,0.342,0.18,0.15,0.14,0.108,0.087,0.206,15.67,0.022,0,0,0.014,72,36,49,0.5,0,0,P,,,1,,117,0.903355802,-0.428891938,4,1993,8.37,34.56,6.91,2.21,6.48,1.3,0.37,1.57,0.31,0.1,0.3,0.06,0.923244019,1.53869938,0.840106094,0.346352974,0.812244697,0.117271296,-0.420216403,0.198657087,-0.494850022,-0.958607315,-0.508638306,-1.15490196,13,54.3,10.86,3.9,10.6,2.12,0,0.34
132,3,1,0.4,1.872,1.284,0.98,0.598,0.316,1.947,8.5,0.047,0,0.002,0.002,77,39,57,0.15,0,0,P,,,1,,134,0.741222011,-0.671259958,5,1993,2.54,6.71,2.24,0.59,0.94,0.31,0.17,0.44,0.15,0.05,0.07,0.02,0.40654018,0.827369273,0.352182518,-0.22184875,-0.022276395,-0.494850022,-0.744727495,-0.346787486,-0.795880017,-1.22184875,-1.096910013,-1.522878745,6.7,17.7,5.9,1.5,2.4,0.8,0,0.4
133,2,1,0.205,0.264,0.192,0.144,0.12,0.09,0.14,4.25,0.048,0,0,0.4,55,38,48,0.13,0,0,P,,,1,,138,0.693281227,-0.72066715,5,1993,2.2,4.34,2.17,0.11,0.16,0.08,0.13,0.26,0.13,0.01,0.02,0.01,0.344392274,0.638489257,0.338456494,-0.920818754,-0.769551079,-1.045757491,-0.853871964,-0.568636236,-0.853871964,-1.698970004,-1.522878745,-1.698970004,5.8,11.5,5.75,0.3,0.5,0.25,0,0.21
137,2,1,0.477,0.372,0.288,0.28,0.232,0.213,0.725,6.25,0.076,0,0,0,81,53,66,0.44,0,0,P,,,1,,165,0.296712819,-0.954966755,6,1993,4.89,8.66,4.33,1.91,2.7,1.35,0.42,0.73,0.37,0.19,0.27,0.14,0.69019608,0.938019097,0.63748973,0.283301229,0.432969291,0.133538908,-0.366531544,-0.13076828,-0.420216403,-0.698970004,-0.552841969,-0.823908741,8.5,15.5,7.75,2.5,3.5,1.75,0,0.48
138,5,1,0.532,0.756,0.714,0.616,0.342,0.188,1.32,15.5,0.034,0,0,0.477,75,49,60,1,0,0,P,,,1,,168,0.24702218,-0.969009826,6,1993,5.96,23.52,4.7,2.71,8.11,1.62,0.46,1.82,0.36,0.21,0.62,0.12,0.775974331,1.371621927,0.673020907,0.434568904,0.909556029,0.212187604,-0.327902142,0.26245109,-0.431798276,-0.657577319,-0.200659451,-0.886056648,15,58,11.6,8,20.6,4.12,0,0.53
139,1,1,0.204,0.264,0.192,0.2,0.154,0.134,0.191,7.75,0.026,0,0,0.126,65,56,61,0.18,0,0,P,,,1,,181,0.02581844,-0.999666649,6,1993,0.85,0.85,0.85,0.02,0.02,0.02,0.06,0.06,0.06,0,0,0,-0.065501549,-0.065501549,-0.065501549,-1.522878745,-1.522878745,-1.522878745,-1.15490196,-1.15490196,-1.15490196,-2,-2,-2,3.9,3.9,3.9,0.1,0.1,0.05,0,0.2
141,5,1,1.142,2.988,2.568,2.316,1.418,0.751,14.484,18.75,0.061,0.005,1.655,2.713,83,58,70,1.15,0,0,P,,,1,,189,-0.111659007,-0.99374658,7,1993,382.75,461.55,92.31,363.55,392.26,78.45,112.47,120.72,24.14,110.34,113.49,22.7,2.582926546,2.664228165,1.965295796,2.560576095,2.593585095,1.894648304,2.051075308,2.081815201,1.382917135,2.042772337,2.054995862,1.356217134,70,135,27,55,74.8,14.96,0,1.14
142,2,1,0.207,0.42,0.372,0.312,0.224,0.169,0.308,4.67,0.044,0,0,0.081,75,64,70,0.15,0,0,P,,,1,,198,-0.263665493,-0.964614176,7,1993,2.87,5.67,2.84,0.18,0.29,0.15,0.19,0.37,0.19,0.01,0.01,0.01,0.459392488,0.754348336,0.45484486,-0.721246399,-0.522878745,-0.795880017,-0.698970004,-0.420216403,-0.698970004,-1.698970004,-1.698970004,-1.698970004,5.5,10.6,5.3,0.4,0.4,0.2,0,0.21
143,2,1,0.683,1.284,1.254,1.048,0.662,0.422,3.412,5.67,0.121,0.023,0.028,0.028,84,66,76,1.43,0,0,P,,,1,,206,-0.393590277,-0.91928597,7,1993,2.61,4.5,2.25,1.14,1.55,0.78,0.19,0.33,0.16,0.08,0.11,0.06,0.418301291,0.654176542,0.354108439,0.06069784,0.193124598,-0.102372909,-0.698970004,-0.468521083,-0.769551079,-1.045757491,-0.920818754,-1.15490196,7.3,12.8,6.4,3.5,4.5,2.25,0,0.68
144,1,1,0.239,0.336,0.288,0.272,0.246,0.192,0.386,2.25,0.106,0,0,0.075,76,56,66,0.17,0,0,P,,,1,,221,-0.6152846,-0.788305056,8,1993,0.94,0.94,0.94,0,0,0,0.07,0.07,0.07,0,0,0,-0.022276395,-0.022276395,-0.022276395,-2,-2,-2,-1.096910013,-1.096910013,-1.096910013,-2,-2,-2,2.9,2.9,2.9,0,0,0,0,0.24
145,2,1,0.243,0.768,0.732,0.54,0.468,na,0.931,0.58,0.417,0,0,0.005,90,69,78,0.04,0,0,P,,,1,,235,-0.785649855,-0.618671403,8,1993,0.98,1.95,0.98,0.03,0.05,0.03,0.07,0.15,0.07,0,0,0,-0.004364805,0.292256071,-0.004364805,-1.397940009,-1.22184875,-1.397940009,-1.096910013,-0.795880017,-1.096910013,-2,-2,-2,3,6,3,0.1,0.2,0.1,0,0.24
146,4,1,0.432,0.336,0.3,0.296,0.278,0.238,0.808,12.83,0.034,0.123,0.128,0.181,89,52,71,0.72,0,0,P,,,1,,242,-0.85432217,-0.519743812,8,1993,1.03,4.06,1.02,0.03,0.06,0.02,0.17,0.58,0.15,0.03,0.07,0.02,0.017033339,0.609594409,0.012837225,-1.397940009,-1.15490196,-1.522878745,-0.744727495,-0.229147988,-0.795880017,-1.397940009,-1.096910013,-1.522878745,2.9,11.6,2.9,0,0,0,0,0.43
147,4,1,2.32,1.248,1.152,0.984,0.678,0.426,10.683,39.75,0.058,0,0.177,0.21,75,44,58,2.38,0,0,P,,,1,,256,-0.953680997,-0.300819808,9,1993,28.23,40.48,10.12,27.16,35.02,8.76,2.75,3.86,0.96,2.65,3.43,0.86,1.450864692,1.607347777,1.005609445,1.434089638,1.544440137,0.942999593,0.440909082,0.587710965,-0.013228266,0.424881637,0.536558443,-0.060480747,13,32.6,8.15,9.8,16,4,0,2.32
148,3,1,1.459,0.708,0.612,0.592,0.534,0.339,5.523,16.5,0.088,0.053,0.091,0.091,70,44,55,1.31,0,0,P,,,1,,263,-0.982926552,-0.183998352,9,1993,43.68,81.3,27.1,41.07,74.66,24.89,8.1,12.37,4.12,7.9,11.85,3.95,1.640382045,1.910143961,1.433129518,1.613630435,1.873146151,1.396199347,0.909020854,1.092720645,0.615950052,0.898176483,1.074084689,0.597695186,19,38.8,12.93,10.9,18.3,6.1,0,1.46
150,3,1,0.567,0.288,0.246,0.232,0.21,0.158,0.681,22.75,0.025,0,0.016,0.122,57,34,46,0.35,0,0,P,,,1,,293,-0.945596387,0.325342085,10,1993,3.8,6.9,2.3,2.5,3.24,1.08,0.32,0.6,0.2,0.17,0.22,0.07,0.580924976,0.839478047,0.36361198,0.399673721,0.511883361,0.037426498,-0.48148606,-0.214670165,-0.677780705,-0.744727495,-0.638272164,-1.096910013,5.9,14.9,4.97,1.3,1.8,0.6,0,0.57
151,4,1,0.334,0.24,0.24,0.216,0.182,0.168,0.384,7.17,0.047,0,0.038,0.038,61,32,42,0.52,0,0,P,,,1,,316,-0.746972088,0.664855398,11,1993,2.52,9.11,2.28,0.5,0.63,0.16,0.17,0.63,0.16,0.04,0.08,0.02,0.403120521,0.959994838,0.359835482,-0.292429824,-0.193820026,-0.769551079,-0.744727495,-0.193820026,-0.769551079,-1.301029996,-1.045757491,-1.522878745,5.2,19.5,4.88,1.2,1.3,0.33,0,0.33
152,3,1,0.579,0.144,0.096,0.088,0.082,0.073,0.244,27.33,0.021,0,0,0,42,18,33,0.71,0,0,P,,,1,,329,-0.580800273,0.814046094,11,1993,3.86,8.57,2.86,1.94,3.02,1.01,0.33,0.64,0.21,0.23,0.38,0.13,0.587710965,0.933487288,0.457881897,0.290034611,0.481442629,0.008600172,-0.468521083,-0.187086643,-0.657577319,-0.619788758,-0.408935393,-0.853871964,4,11.9,3.97,0.2,0.3,0.1,0,0.58
154,4,1,0.434,0.12,0.114,0.096,0.084,0.07,0.188,21.08,0.021,0,0,0.002,49,25,38,0.53,0,11.5,P,,M,2,38.11,49,0.746972088,0.664855398,2,1994,111.07,261.68,65.42,100.84,121.39,30.35,4.17,7.92,1.98,2.24,3.76,0.94,2.045635871,2.417787127,1.81577692,2.003675903,2.084218687,1.482301767,0.621176282,0.899273187,0.298853076,0.352182518,0.57634135,-0.022276395,36,80.5,20.13,13.5,19,4.75,4.38,4.82
158,5,1,0.218,0.12,0.12,0.104,0.082,0.075,0.095,5.42,0.04,0,0,0,51,18,35,0.23,0,5.6,P,,M,2,25,64,0.891981346,0.452072204,3,1994,309.18,856.11,171.22,134.13,262.52,52.5,19.25,54.62,10.92,8.65,18.32,3.66,2.490225439,2.932534643,2.233579857,2.127558302,2.419178939,1.720242018,1.284656283,1.737431201,1.038620162,0.937517892,1.263162465,0.564666064,82,252,50.4,36,80,16,1.4,1.62
161,5,1,0.391,0.3,0.27,0.232,0.18,0.139,0.421,6.83,0.057,0.016,0.03,0.03,63,32,43,0.5,0,0,P,,,1,,79,0.977848342,0.209314646,3,1994,54,157.6,31.52,48.4,132.2,26.44,5.4,16.63,3.33,4.77,13.82,2.76,1.732474177,2.197583769,1.498723971,1.684935083,2.121264305,1.422425676,0.733197265,1.221153322,0.523746467,0.679427897,1.14082218,0.442479769,33,118,23.6,21,58,11.6,0,0.39
163,2,1,0.624,0.648,0.606,0.592,0.456,0.298,1.898,12.33,0.051,0,0.004,0.071,51,35,42,0.88,0,0,P,,,1,,102,0.982926552,-0.183998352,4,1994,6.1,8.4,4.2,2.6,3.5,1.75,0.51,0.7,0.35,0.27,0.39,0.2,0.78604121,0.924795996,0.624282096,0.416640507,0.545307116,0.245512668,-0.283996656,-0.148741651,-0.443697499,-0.552841969,-0.397940009,-0.677780705,11,18.8,9.4,2.6,4.5,2.25,0,0.62
164,4,1,0.416,0.588,0.354,0.264,0.2,0.182,0.55,4.75,0.088,0,0.633,0.633,65,39,53,0.48,0,0,P,,,1,,104,0.976010551,-0.21772323,4,1994,8.6,19.05,4.76,5.1,8.41,2.1,0.79,1.49,0.37,0.55,0.85,0.21,0.935003151,1.280122896,0.678518379,0.7084209,0.925312091,0.324282455,-0.096910013,0.176091259,-0.420216403,-0.251811973,-0.065501549,-0.657577319,13,40,10,3.9,8.2,2.05,0,0.42
165,3,1,1.285,0.78,0.63,0.48,0.334,0.24,3.022,19.83,0.065,0,0,0,84,38,56,0.56,0,0,P,,,1,,114,0.924290722,-0.38168922,4,1994,44.57,67.25,22.42,35.36,47.46,15.82,6.67,9.46,3.15,5.47,7.01,2.34,1.649140064,1.827756863,1.350829274,1.54863506,1.676419232,1.199480915,0.824776462,0.976349979,0.499687083,0.738780558,0.846337112,0.371067862,22,47,15.67,10,18,6,0,1.29
166,3,1,0.334,0.144,0.12,0.116,0.106,0.093,0.18,20.42,0.016,0,0.056,0.256,56,32,42,0.52,2,0,P,S,,1,,120,0.880012204,-0.474951072,4,1994,8.6,19.19,6.4,6.18,11.06,3.69,0.79,1.74,0.58,0.62,1.09,0.36,0.935003151,1.283301229,0.80685803,0.791690649,1.044147621,0.568201724,-0.096910013,0.243038049,-0.229147988,-0.200659451,0.041392685,-0.431798276,13,32.4,10.8,3.5,6,2,0,0.33
167,5,1,0.471,0.336,0.318,0.32,0.254,0.156,0.73,8.42,0.056,0,0,0,78,42,54,0.45,0,0,P,,,1,,130,0.785649855,-0.618671403,5,1994,1.31,5.7,1.14,0.33,0.7,0.14,0.07,0.31,0.06,0.01,0.04,0.01,0.120573931,0.756636108,0.06069784,-0.468521083,-0.148741651,-0.823908741,-1.096910013,-0.494850022,-1.15490196,-1.698970004,-1.301029996,-1.698970004,6,26.2,5.24,1.5,3.1,0.62,0,0.47
168,2,1,1.292,0.996,0.912,0.756,0.654,0.514,6.483,13.25,0.098,0.197,0.197,0.197,61,38,52,1.5,0,0,P,,,1,,145,0.601624063,-0.798779373,5,1994,63.26,119.8,59.9,56.33,105.94,52.97,19.83,33.33,16.66,19.22,32.1,16.05,1.801197834,2.078493068,1.77749932,1.750816843,2.025100961,1.724111954,1.297541668,1.522965595,1.2219356,1.283979284,1.506640306,1.205745541,14,21.1,10.55,6.9,6.9,3.45,0,1.29
169,3,1,0.511,0.612,0.552,0.548,0.372,0.279,1.346,7.83,0.065,0,0,0,81,51,62,0.46,0,0,P,,,1,,156,0.440518784,-0.897743394,6,1994,2.08,5.65,1.88,0.35,0.59,0.2,0.1,0.28,0.09,0.02,0.03,0.01,0.320146286,0.752816431,0.276461804,-0.443697499,-0.22184875,-0.677780705,-0.958607315,-0.537602002,-1,-1.522878745,-1.397940009,-1.698970004,3.1,8.5,2.83,0.5,0.9,0.3,0,0.51
170,3,1,0.218,0.204,0.15,0.14,0.108,0.097,0.13,4,0.054,0,0,0,88,58,71,0.27,0,0,P,,,1,,170,0.213520915,-0.976938493,6,1994,1.59,4.54,1.51,0.17,0.32,0.11,0.04,0.12,0.04,0,0,0,0.204119983,0.658011397,0.181843588,-0.744727495,-0.48148606,-0.920818754,-1.301029996,-0.886056648,-1.301029996,-2,-2,-2,2.3,6.6,2.2,0.3,0.6,0.2,0,0.22
171,3,1,0.482,0.12,0.078,0.072,0.066,0.059,0.163,17.67,0.027,0,0,0.287,83,57,67,0.55,0,0,P,,,1,,174,0.145799197,-0.989314204,6,1994,1.74,4.71,1.57,0.21,0.27,0.09,0.05,0.13,0.04,0.01,0.01,0,0.243038049,0.673941999,0.198657087,-0.657577319,-0.552841969,-1,-1.22184875,-0.853871964,-1.301029996,-1.698970004,-1.698970004,-2,2.5,6.8,2.27,0.3,0.4,0.13,0,0.48
172,4,1,0.336,1.284,0.822,0.66,0.37,0.226,0.941,3.83,0.088,0,0.039,0.521,88,57,70,0.45,0,0,P,,,1,,179,0.060213277,-0.998185534,6,1994,3.71,8.18,2.04,2.21,2.76,0.69,0.09,0.23,0.06,0.05,0.06,0.02,0.57054294,0.913283902,0.311753861,0.346352974,0.442479769,-0.15490196,-1,-0.619788758,-1.15490196,-1.22184875,-1.15490196,-1.522878745,2.5,9.1,2.28,0.4,0.9,0.23,0,0.34
173,2,1,1.624,1.092,0.9,0.832,0.686,0.487,7.548,39.92,0.041,0,0,0,82,56,66,0.8,0,0,P,,,1,,185,-0.043022233,-0.999074115,7,1994,41,44.3,22.15,39.86,42.02,21.01,4.2,4.42,2.21,4.15,4.32,2.16,1.612889769,1.64650175,1.345569756,1.600646236,1.62355939,1.322632712,0.624282096,0.646403726,0.346352974,0.619093331,0.636487896,0.336459734,5.7,10.3,5.15,3.8,6.5,3.25,0,1.62
175,3,1,0.3,0.18,0.15,0.14,0.1,0.085,0.174,8.5,0.035,0,0.005,0.025,76,55,65,0.71,0,0,P,,,1,,195,-0.213520915,-0.976938493,7,1994,1.01,2.71,0.9,0.16,0.21,0.07,0.08,0.22,0.07,0.01,0.01,0,0.008600172,0.434568904,-0.040958608,-0.769551079,-0.657577319,-1.096910013,-1.045757491,-0.638272164,-1.096910013,-1.698970004,-1.698970004,-2,2.9,8.3,2.77,0.3,0.5,0.17,0,0.3
176,2,1,1.329,2.244,1.608,1.328,0.934,0.684,10.318,4.67,0.285,0,0.211,0.211,79,59,69,1.87,0,0,P,,,1,,213,-0.501241813,-0.865307254,8,1994,31,33.2,16.6,30.64,31.62,15.81,2.3,2.47,1.24,2.28,2.41,1.21,1.491501766,1.521268876,1.220369632,1.486430479,1.500099192,1.199206479,0.36361198,0.394451681,0.096910013,0.359835482,0.383815366,0.086359831,6.4,10.2,5.1,4.2,4.9,2.45,0,1.33
177,4,1,0.231,0.444,0.27,0.232,0.164,0.11,0.228,18,0.013,0,1.333,1.544,73,49,64,0.6,0,0,P,,,1,,215,-0.530730048,-0.847540923,8,1994,1.23,4.53,1.13,0.13,0.18,0.05,0.04,0.16,0.04,0.01,0.01,0,0.093421685,0.657055853,0.056904851,-0.853871964,-0.721246399,-1.22184875,-1.301029996,-0.769551079,-1.301029996,-1.698970004,-1.698970004,-2,3.2,11.7,2.93,0.3,0.5,0.13,0,0.23
178,2,1,0.281,0.72,0.54,0.428,0.242,0.191,0.468,4.58,0.061,0,0.099,0.099,88,55,72,0.15,0,0,P,,,1,,239,-0.826354199,-0.563150724,8,1994,0.57,1.12,0.56,0.03,0.03,0.02,0.05,0.09,0.05,0,0,0,-0.236572006,0.053078443,-0.244125144,-1.397940009,-1.397940009,-1.522878745,-1.22184875,-1,-1.22184875,-2,-2,-2,2.2,4.3,2.15,0.1,0.1,0.05,0,0.28
179,4,1,0.424,0.456,0.432,0.388,0.288,0.217,0.776,13.75,0.031,0,0.281,0.38,68,47,60,0.51,0,0,P,,,1,,242,-0.85432217,-0.519743812,8,1994,0.63,2.29,0.57,0.1,0.23,0.06,0.05,0.16,0.04,0.01,0.02,0.01,-0.193820026,0.361727836,-0.236572006,-0.958607315,-0.619788758,-1.15490196,-1.22184875,-0.769551079,-1.301029996,-1.698970004,-1.522878745,-1.698970004,2.5,9.2,2.3,0.5,1,0.25,0,0.42
180,5,1,0.241,0.144,0.12,0.112,0.096,0.092,0.122,12,0.02,0,0,0.006,92,58,76,0.13,0,0,P,,,1,,256,-0.953680997,-0.300819808,9,1994,0.48,2.21,0.44,0.02,0.06,0.01,0.03,0.12,0.02,0,0,0,-0.30980392,0.346352974,-0.346787486,-1.522878745,-1.15490196,-1.698970004,-1.397940009,-0.886056648,-1.522878745,-2,-2,-2,2,9.6,1.92,0.2,0.3,0.06,0,0.24
183,4,1,0.265,0.156,0.15,0.132,0.11,0.1,0.164,10.08,0.026,0,0,0,70,36,51,0.41,0,0,P,,,1,,281,-0.992222209,0.124479264,10,1994,0.52,2.03,0.51,0.04,0.09,0.02,0.04,0.15,0.04,0,0,0,-0.27572413,0.309630167,-0.283996656,-1.301029996,-1,-1.522878745,-1.301029996,-0.795880017,-1.301029996,-2,-2,-2,2.1,8.2,2.05,0.1,0.2,0.05,0,0.27
184,2,1,0.228,0.444,0.372,0.3,0.212,0.131,0.303,3.75,0.061,0,0,0.019,65,38,53,0.22,0,0,P,,,1,,295,-0.933837229,0.357698239,10,1994,0.41,0.8,0.4,0.03,0.04,0.02,0.03,0.06,0.03,0,0,0,-0.37675071,-0.091514981,-0.387216143,-1.397940009,-1.301029996,-1.522878745,-1.397940009,-1.15490196,-1.397940009,-2,-2,-2,2.4,4.5,2.25,0.3,0.3,0.15,0,0.23
185,3,1,0.691,0.3,0.252,0.26,0.232,0.205,0.987,11.5,0.06,0.009,0.114,0.134,53,36,46,1.22,0,0,P,,,1,,309,-0.821476553,0.570242293,11,1994,0.98,2.39,0.8,0.26,0.36,0.12,0.08,0.19,0.06,0.02,0.03,0.01,-0.004364805,0.380211242,-0.091514981,-0.568636236,-0.431798276,-0.886056648,-1.045757491,-0.698970004,-1.15490196,-1.522878745,-1.397940009,-1.698970004,4.1,10,3.33,1,1.4,0.47,0,0.69
186,5,1,0.745,0.408,0.408,0.304,0.21,0.174,0.996,12.08,0.062,0,0,0,46,17,33,0.73,0,0,P,,,1,,331,-0.552435313,0.833555772,11,1994,1.48,6.1,1.22,0.38,0.7,0.14,0.11,0.45,0.09,0.03,0.05,0.01,0.173186268,0.78604121,0.089905111,-0.408935393,-0.148741651,-0.823908741,-0.920818754,-0.337242168,-1,-1.397940009,-1.22184875,-1.698970004,5.5,22.5,4.5,1.3,2.5,0.5,0,0.75
192,2,1,0.845,0.336,0.24,0.192,0.168,0.139,0.826,15.08,0.056,0,0.005,0.005,38,26,33,1.01,0,0,P,,,1,,14,0.238672766,0.971100052,1,1995,4.48,7.56,3.78,2.26,3.12,1.56,0.47,0.78,0.39,0.25,0.34,0.17,0.652246341,0.87909588,0.57863921,0.356025857,0.495544338,0.195899652,-0.318758763,-0.102372909,-0.397940009,-0.585026652,-0.455931956,-0.744727495,8.7,14.6,7.3,4.5,6.2,3.1,0,0.85
196,3,1,0.563,0.264,0.21,0.192,0.178,0.112,0.582,20.67,0.027,0,0.037,0.037,49,32,41,0.52,0,0,P,,,1,,79,0.977848342,0.209314646,3,1995,7.3,16.2,5.4,3.42,3.56,1.19,0.72,1.49,0.5,0.55,0.91,0.3,0.863917377,1.209783015,0.733197265,0.53529412,0.552668216,0.079181246,-0.13667714,0.176091259,-0.292429824,-0.251811973,-0.036212173,-0.508638306,11,28.2,9.4,4.4,8.8,2.93,0,0.56
197,5,1,0.328,0.132,0.096,0.08,0.08,0.07,0.137,33.42,0.01,0,0,0,40,27,35,0.87,5,0,P,S,,1,,86,0.995918996,0.09025161,3,1995,3.6,13.41,2.68,0.8,1.84,0.37,0.3,0.91,0.18,0.1,0.26,0.05,0.557507202,1.127752516,0.42975228,-0.091514981,0.267171728,-0.420216403,-0.508638306,-0.036212173,-0.721246399,-0.958607315,-0.568636236,-1.22184875,7.8,31.2,6.24,1.6,3.6,0.72,0,0.33
199,4,1,1.031,0.96,0.756,0.556,0.438,0.342,3.103,15.08,0.068,0,0.004,0.004,57,35,44,1.46,0,0,P,,,1,,108,0.958717817,-0.284359187,4,1995,53.85,80.56,20.14,51.72,70.09,17.52,8.39,9.95,2.49,8.25,9.4,2.35,1.731266349,1.906173364,1.30427505,1.713742478,1.845718018,1.243781916,0.924279286,0.998259338,0.397940009,0.916980047,0.973589623,0.372912003,19,59.8,14.95,14.1,33.2,8.3,0,1.03
